batch_id,gas_name,concentration_ppm,predicted_gas,correct,max_probability,probability_margin,pca_nearest_class,pca_gap_ratio,probability_boundary,pca_boundary,boundary_union,pca_x,pca_y
6,Acetaldehyde,225.0,Acetaldehyde,True,0.999764274951143,0.9995483856384693,Acetaldehyde,0.10628289519202587,False,True,True,12.982413618494004,8.761554622662299
6,Acetaldehyde,225.0,Acetaldehyde,True,0.9986093911912732,0.9975661648347425,Acetaldehyde,0.14163805597554116,False,True,True,10.531768245155943,7.613793403430287
6,Acetaldehyde,225.0,Acetaldehyde,True,0.9991077095273836,0.9984034960038585,Acetaldehyde,0.13198086283472552,False,True,True,11.07712342432515,7.864809990467098
6,Acetaldehyde,225.0,Acetaldehyde,True,0.9981105428906504,0.9967650136081662,Acetaldehyde,0.14680998607620058,False,True,True,10.238185095365045,7.452954147968046
6,Acetaldehyde,225.0,Acetaldehyde,True,0.9994397976458076,0.9989372518777876,Acetaldehyde,0.10541332279282549,False,True,True,12.717513760113528,8.36704308813884
6,Acetaldehyde,225.0,Acetaldehyde,True,0.9997092279812351,0.9994587663546908,Acetaldehyde,0.11206467270010043,False,True,True,12.426088976316974,8.451262591864257
6,Acetaldehyde,225.0,Acetaldehyde,True,0.9994064532318236,0.9988747148874483,Acetaldehyde,0.1029614232038815,False,True,True,12.93990374781071,8.467280984958578
6,Acetaldehyde,225.0,Acetaldehyde,True,0.9996469330124483,0.9993229957868052,Acetaldehyde,0.09951883773298709,False,True,True,13.340581030346215,8.701739979383776
6,Acetaldehyde,225.0,Acetaldehyde,True,0.9996257960121335,0.9992965872515867,Acetaldehyde,0.10932770938784868,False,True,True,12.609781779820448,8.500356967923311
6,Acetaldehyde,225.0,Acetaldehyde,True,0.9995182042172818,0.9990991509243787,Acetaldehyde,0.11438531350472735,False,True,True,12.172081160707268,8.276299632346744
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9881985997689657,0.9812905291066225,Acetaldehyde,0.023609848071333758,False,True,True,-2.337814134347116,5.578537530412403
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9911903261826798,0.9867239041578743,Acetaldehyde,0.19290200290993673,False,False,False,-1.502872485166768,5.825185493248476
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9958512546820032,0.9938820172057873,Acetaldehyde,0.18963221540297648,False,False,False,-1.5039326052634083,5.761417995499726
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9892388192566036,0.9829758556866931,Acetaldehyde,0.052077615261024945,False,True,True,-2.1774001370415927,5.56365105711333
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9959296343573902,0.9938530638766738,Acetaldehyde,0.31812731343793155,False,False,False,-0.8745988967618732,6.0402195223013875
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9975895666745254,0.9964022399750276,Acetaldehyde,0.3015676746361228,False,False,False,-0.9709962646526362,6.0095021167022455
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9937864149372428,0.990639760606082,Acetaldehyde,0.3145372549197755,False,False,False,-0.8662483262423332,5.961835870097716
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9968650144065806,0.9952616309303849,Acetaldehyde,0.3747836878478958,False,False,False,-0.5455653232830667,6.152931561860592
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9970982970906785,0.9956927729085436,Acetaldehyde,0.3085449724429842,False,False,False,-0.9243475539760848,6.004378426230166
6,Acetaldehyde,50.0,Acetaldehyde,True,0.9947067586123753,0.9914163455126446,Acetaldehyde,0.28300837390234834,False,False,False,-1.0443441581425816,5.884852754904556
6,Acetaldehyde,100.0,Acetaldehyde,True,0.9999100004658955,0.9998643081866881,Acetaldehyde,0.6527347556959053,False,False,False,2.689363596958504,7.538002688158174
6,Acetaldehyde,100.0,Acetaldehyde,True,0.9997861540663532,0.9996543899490484,Acetaldehyde,0.7060012798598065,False,False,False,1.9067917719816634,7.0617275031796805
6,Acetaldehyde,100.0,Acetaldehyde,True,0.9997700441156407,0.9996191241331764,Acetaldehyde,0.7126562106242194,False,False,False,2.3863344293613244,7.14421797362294
6,Acetone,100.0,Acetone,True,0.9987718602757332,0.9978768614342114,Acetone,0.17565154836936958,False,False,False,4.16806618692,2.1023846681257945
6,Acetone,100.0,Acetone,True,0.9077660583666851,0.8249546745292479,Acetone,0.3042604416875539,False,False,False,2.891461395901498,1.6113026287459218
6,Acetone,100.0,Acetone,True,0.9061766772492467,0.8197582068547489,Acetone,0.23592892796479872,False,False,False,1.7578255828348313,1.5830143101610976
6,Acetone,100.0,Acetone,True,0.9189620079099351,0.8447415971456605,Acetone,0.17507191097622649,False,False,False,1.3885749374830032,1.5269004991200337
6,Acetone,100.0,Acetone,True,0.9157891988626143,0.8389954616936917,Acetone,0.15969759282417684,False,False,False,1.3063430235235762,1.487640277990736
6,Acetone,100.0,Acetone,True,0.8719554714908839,0.7527945968365511,Acetone,0.21022573279920273,False,False,False,1.5085653741157343,1.4202467097641873
6,Acetone,100.0,Acetone,True,0.9091878316827997,0.825188092079706,Acetone,0.21266080822615405,False,False,False,1.5319835518736227,1.4507856595762172
6,Acetone,100.0,Acetone,True,0.9043383035968375,0.8156731943389536,Acetone,0.2541505215574981,False,False,False,1.7388500687263055,1.4734382771664873
6,Acetone,100.0,Acetone,True,0.9002322089317565,0.8079056821710238,Acetone,0.2637358000829763,False,False,False,1.8012946629351938,1.4882475389851373
6,Acetone,100.0,Acetone,True,0.8268101008763052,0.6668701844450988,Acetone,0.1912476734894451,False,False,False,1.432698928844064,1.4452844780981258
6,Acetone,100.0,Acetone,True,0.8527245273821046,0.7167159932221685,Acetone,0.2419925849948729,False,False,False,1.6600472822654802,1.4316627628663774
6,Acetone,100.0,Acetone,True,0.8646150941524517,0.7382171043524695,Acetone,0.2636193690507324,False,False,False,1.7606391794092808,1.4260850693798306
6,Acetone,100.0,Acetone,True,0.8770625112752796,0.7622729463473452,Acetone,0.2660084548215608,False,False,False,1.765211711289844,1.4126506065206295
6,Acetone,100.0,Acetone,True,0.896066007361501,0.7996069541695966,Acetone,0.2828091234499758,False,False,False,1.9166748688296313,1.4533067435421667
6,Acetone,100.0,Acetone,True,0.9035857602426155,0.8142129136167494,Acetone,0.27112991264464514,False,False,False,1.806022226540706,1.4423179953798624
6,Acetone,100.0,Acetone,True,0.9124571358557028,0.8316451713552123,Acetone,0.28521276969431775,False,False,False,1.9410005033802995,1.4522622403144823
