batch_id,gas_name,concentration_ppm,predicted_gas,correct,max_probability,probability_margin,pca_nearest_class,pca_gap_ratio,probability_boundary,pca_boundary,boundary_union,pca_x,pca_y
8,Ethylene,100.0,Ethylene,True,0.9750093886472437,0.9569546880266095,Toluene,0.19771915989317937,False,False,False,6.690040542616932,0.09128015931390832
8,Ammonia,25.0,Ammonia,True,0.5973398463561582,0.23414662348763354,Toluene,0.16061407946344902,True,False,True,9.761655905311885,0.3491671670807169
8,Ethylene,100.0,Ethylene,True,0.9466033397034171,0.8982363342107591,Toluene,0.1026599291084141,False,True,True,6.468967002178437,0.025378995721579766
8,Ammonia,25.0,Ammonia,True,0.7386241675888248,0.5164659282468058,Toluene,0.16214682527044139,False,False,False,9.739209508666189,0.35494452441932917
8,Ethylene,100.0,Ethylene,True,0.9887862910106744,0.9799598651167638,Toluene,0.08180978621372288,False,True,True,6.462662760309316,-0.0024358969900992746
8,Ammonia,25.0,Ammonia,True,0.7526246003252371,0.5432074072933838,Toluene,0.15934307859887276,False,False,False,9.784053289013244,0.3461988043724336
8,Ammonia,25.0,Ammonia,True,0.756633289373404,0.5498912499613882,Toluene,0.16374297634144105,False,False,False,9.745773100067614,0.37715819437805814
8,Ammonia,25.0,Ammonia,True,0.808051084790766,0.6544342519007409,Toluene,0.16200458023822215,False,False,False,9.717840911148022,0.3418486329391788
8,Ammonia,25.0,Ammonia,True,0.7928189930175638,0.6181920995861263,Toluene,0.16242297827115312,False,False,False,9.763012478611731,0.3711759740467695
8,Ammonia,25.0,Ammonia,True,0.7235534427115713,0.4841962972985481,Toluene,0.16077251155983077,False,False,False,9.740809768967862,0.33988741875973016
8,Ammonia,25.0,Ammonia,True,0.7744271541187295,0.5821124442742565,Toluene,0.16174003250123772,False,False,False,9.806240184480604,0.3870802154766912
8,Ammonia,25.0,Ammonia,True,0.7928399524208265,0.62427253492888,Toluene,0.16194365527976876,False,False,False,9.722858426390564,0.343822712761646
8,Ammonia,25.0,Ammonia,True,0.7453352582272857,0.524717370041076,Toluene,0.15985917052205356,False,False,False,9.792877234651218,0.35708204346309474
8,Ammonia,25.0,Ammonia,True,0.776074286611636,0.5862440581489498,Toluene,0.16243736053828794,False,False,False,9.701028896290762,0.3378535199937215
8,Ammonia,25.0,Ammonia,True,0.8451269083644074,0.7272761387687711,Toluene,0.16024279608340025,False,False,False,9.740789158122706,0.3337601190484569
8,Ammonia,25.0,Ammonia,True,0.8069321961700602,0.6477237807789521,Toluene,0.15967259634709702,False,False,False,9.778517831584793,0.3471329278253945
8,Ammonia,25.0,Ammonia,True,0.789274062498519,0.6104362162353782,Toluene,0.16170016272937074,False,False,False,9.751509973127616,0.3564011170652627
8,Ammonia,25.0,Ammonia,True,0.7569927541091458,0.5511264185501275,Toluene,0.1597946388419653,False,False,False,9.743810057801811,0.3301754981253775
8,Ammonia,25.0,Ammonia,True,0.7832989820803726,0.6025550707329648,Toluene,0.15827680274902994,False,False,False,9.758178310366292,0.32010030885967594
8,Ammonia,25.0,Ammonia,True,0.7383794253485215,0.5163770342755061,Toluene,0.1598968504215665,False,False,False,9.723116716409105,0.32057239173634566
8,Ammonia,25.0,Ammonia,True,0.6805813423912916,0.3940938637021708,Toluene,0.1589943463663272,True,False,True,9.767645269307968,0.3333929372577266
