batch_id,gas_name,concentration_ppm,predicted_gas,correct,max_probability,probability_margin,pca_nearest_class,pca_gap_ratio,probability_boundary,pca_boundary,boundary_union,pca_x,pca_y
9,Ammonia,100.0,Ethanol,False,0.7087357774101968,0.5127058914516203,Toluene,0.08402495731962158,False,True,True,9.89063950064469,-0.4315728524942389
9,Ethylene,100.0,Ethylene,True,0.9988561617994489,0.9977337081740815,Ethylene,0.32825656868636616,False,False,False,3.0816829142451367,-0.6779341692285379
9,Ammonia,100.0,Ammonia,True,0.9627901275420017,0.9265403575617993,Toluene,0.1402001672247112,False,True,True,9.436285572432594,0.08228761245727706
9,Ethylene,100.0,Ethylene,True,0.9944017165354242,0.9892287361471723,Ethylene,0.40949312209348065,False,False,False,3.166673908710712,-0.39921203742501266
9,Ammonia,100.0,Ammonia,True,0.9913377935609433,0.9828266257410986,Toluene,0.19103972376866205,False,False,False,9.284310463321173,0.5254141495336073
9,Ethylene,100.0,Ethylene,True,0.9997729450657168,0.9995536313146738,Ethanol,0.007252035961746388,False,True,True,3.9534549269154207,-0.6919487594335605
9,Ammonia,100.0,Ammonia,True,0.9931050386498537,0.9864860056473127,Toluene,0.20215869660313102,False,False,False,9.339694816007842,0.6896178959008759
9,Ethylene,100.0,Ethylene,True,0.9998807407799181,0.9997763504942246,Ethanol,0.21218326811549318,False,False,False,4.51665245012187,-0.4603694438932506
9,Ammonia,100.0,Ammonia,True,0.9942070799287038,0.9884737826018374,Toluene,0.27757842923900816,False,False,False,9.0582908724685,1.4263861243958518
9,Ethylene,100.0,Ethylene,True,0.9999306394626193,0.9998725970857854,Ethanol,0.24355247507873068,False,False,False,4.622234180541778,-0.40196530819094334
9,Ammonia,100.0,Ammonia,True,0.9949064554486442,0.9905800565578206,Toluene,0.20290056113820643,False,False,False,9.214673922563868,0.602151313519282
9,Ethylene,100.0,Ethylene,True,0.9998707159341556,0.9997561932300796,Ethanol,0.08202947762048986,False,True,True,4.238332468460372,-0.47957602751095607
9,Ammonia,100.0,Ammonia,True,0.9949610013921061,0.9903001370594567,Toluene,0.21242810200696186,False,False,False,9.156693952911237,0.6586359528987857
9,Ethylene,100.0,Ethylene,True,0.9998635226089783,0.9997378960559699,Ethanol,0.10109372274959628,False,True,True,4.256759493359365,-0.5129536913087385
9,Ammonia,100.0,Ammonia,True,0.7286967376806083,0.560211712088887,Toluene,0.16409686758117592,False,False,False,9.174525329204007,0.20673729502158011
9,Ethylene,100.0,Ethylene,True,0.9943303255545741,0.9890988581155757,Ethylene,0.35527874590707015,False,False,False,3.3550034865394034,-0.36893200877265
9,Ethylene,100.0,Ethylene,True,0.9993668789303656,0.9987367647639875,Ethylene,0.11210348564093625,False,True,True,3.190854253898228,-1.2992288091591602
9,Ammonia,100.0,Ethylene,False,0.9575478954746977,0.9370894107172142,Toluene,0.146187430507045,False,True,True,8.501647845733245,-0.10830274793045447
9,Ammonia,100.0,Ammonia,True,0.9903188289236279,0.9808124255948706,Toluene,0.23541485085168262,False,False,False,8.60551115049485,0.468785264884122
9,Ethylene,100.0,Ethylene,True,0.9997993556006027,0.9996009750543237,Ethylene,0.18376959225653913,False,False,False,3.3745466990910704,-0.8419276439064906
9,Ammonia,100.0,Ammonia,True,0.9825467957596472,0.9651953268946933,Toluene,0.3895049777572934,False,False,False,8.280411473708098,1.8332208475954186
9,Ethylene,100.0,Ethylene,True,0.9997178944396263,0.9994395532441737,Ethylene,0.0017823121465321288,False,True,True,3.832831917584477,-0.8534581916638402
9,Ammonia,100.0,Ammonia,True,0.9901834042178684,0.9807755683581959,Toluene,0.25273188255642576,False,False,False,8.473813582274156,0.5007111745933921
9,Ethylene,100.0,Ammonia,False,0.47339248877663714,0.13877271847402478,Ethylene,0.6665028928176876,True,False,True,2.812366554151592,-0.018664564367152647
9,Ammonia,100.0,Ammonia,True,0.988862225070053,0.9780041552575178,Toluene,0.25059805301279886,False,False,False,8.455902425001518,0.4759257206867507
9,Ethylene,100.0,Ethylene,True,0.9975767498386237,0.995191812527122,Ethylene,0.3787560035894722,False,False,False,2.783616702699126,-0.7170649988472264
9,Ammonia,100.0,Ammonia,True,0.9712732992713314,0.9426348386268486,Toluene,0.4056878812074764,False,False,False,8.027780691026042,1.1066666008226436
9,Ammonia,100.0,Ammonia,True,0.9870922088139329,0.9744150905500432,Toluene,0.2299762019634258,False,False,False,8.405752455385898,0.3265263051913327
9,Ethylene,100.0,Ethylene,True,0.5651084165341692,0.18078524640946458,Ethylene,0.5900002557342213,True,False,True,2.7888375254289333,-0.19103740262414567
9,Ammonia,100.0,Ammonia,True,0.9806468828846564,0.961518158003995,Toluene,0.21224562893019097,False,False,False,8.505988175526408,0.26937950933018817
9,Ethylene,100.0,Ethanol,False,0.5208134452929082,0.04864251502584199,Ethylene,0.9611711637490631,True,False,True,2.642100748402931,0.633007128349791
9,Ammonia,100.0,Toluene,False,1.0,1.0,Ammonia,0.19044228948553235,False,False,False,-5.671201939756458,8.027089473693179
9,Ethylene,100.0,Ethylene,True,0.999757588729047,0.9995159549024454,Ethylene,0.11826552199906028,False,True,True,3.191562144392895,-1.2731090505381832
9,Ammonia,100.0,Ammonia,True,0.9915322289387863,0.9831200332465475,Toluene,0.3218146403248501,False,False,False,8.57457976145842,1.199679226198799
9,Ethylene,100.0,Ethylene,True,0.9997798609090477,0.9995631077652377,Ethanol,0.06966077231693363,False,True,True,4.120627904815855,-0.6328301466691055
9,Ammonia,100.0,Ammonia,True,0.9685675027356274,0.9384557236109007,Toluene,0.34431717534469203,False,False,False,8.604512819227724,1.9477330938389539
9,Ethylene,100.0,Ethylene,True,0.9998353229635711,0.9996754198071535,Ethanol,0.10963681587084713,False,True,True,4.158668037276079,-0.7093210427128999
9,Ammonia,100.0,Ammonia,True,0.9953234286769185,0.9909715158984553,Toluene,0.21061172668435768,False,False,False,9.087660878980884,0.5881754445564515
9,Ethylene,100.0,Ethylene,True,0.9998975839608757,0.999798709990761,Ethanol,0.11644909130492573,False,True,True,4.1921684502529795,-0.6751604598451643
9,Ammonia,100.0,Ammonia,True,0.9805999891648952,0.9612375619570248,Toluene,0.3347111382063483,False,False,False,8.547559389146182,1.3342874709537698
9,Ethylene,100.0,Ethylene,True,0.9998930175207669,0.9997865832441363,Ethylene,0.09545633052057477,False,True,True,3.2300023212996454,-1.324784072795324
9,Ammonia,100.0,Ethanol,False,0.4502956571610417,0.056012500484407424,Toluene,0.13639948801373938,True,True,True,9.083561266135403,-0.05730463145714191
9,Ammonia,100.0,Ammonia,True,0.9871187310694134,0.9744246750434344,Toluene,0.20029562461934597,False,False,False,8.868016724965845,0.3621605067283786
9,Ethylene,100.0,Ethylene,True,0.9998116523590649,0.9996243845543737,Ethylene,0.08708102606484971,False,True,True,3.428513969187234,-1.1161978253433242
9,Ethylene,100.0,Ethylene,True,0.9999015739255305,0.9998043497125493,Ethanol,0.08613942341182361,False,True,True,3.9503545136557023,-0.9968141061978304
9,Ammonia,100.0,Ammonia,True,0.9880617459657881,0.9764789184638848,Toluene,0.18532523286674468,False,False,False,9.141914607513687,0.38304586082861336
9,Ethylene,100.0,Ethylene,True,0.9998489388906604,0.9996994916006203,Ethanol,0.0738819335265064,False,True,True,3.9343674900231114,-0.9749926807928941
9,Ammonia,100.0,Ammonia,True,0.979390398236394,0.9590200107035977,Toluene,0.22724037011824536,False,False,False,8.947281307914734,0.6411941801687807
9,Ethylene,100.0,Ethylene,True,0.9998779937571466,0.9997580363182911,Ethanol,0.18879900802202673,False,False,False,3.965818506084585,-1.5415324406954023
9,Ammonia,100.0,Ethylene,False,0.6007385792852001,0.39750321587062876,Toluene,0.13198959023241527,True,True,True,9.37858260062673,-0.01679717461620628
9,Ethylene,100.0,Ethylene,True,0.9999353565508265,0.9998735779849764,Ethanol,0.4438815315385938,False,False,False,4.606554525427928,-1.2653813881386764
9,Ammonia,100.0,Ethylene,False,0.7830996116147785,0.6779641356537814,Toluene,0.1281986250359195,False,True,True,9.566414496108237,0.0015330108316963722
9,Ammonia,100.0,Ammonia,True,0.9958973493928389,0.9923066077733202,Toluene,0.17820485192242314,False,False,False,9.536693236978943,0.5483085398812867
9,Toluene,10.0,Acetone,False,0.8505134022524091,0.7020895644265972,Toluene,0.0393327972229668,False,True,True,10.068810613000638,-1.0134283437840799
9,Acetone,10.0,Acetone,True,0.9961344696958236,0.9927465140083211,Toluene,0.004641733282331736,False,True,True,8.559399417643721,-0.9650243371409613
9,Acetone,10.0,Acetone,True,0.9976931456267543,0.9956392939659021,Ethanol,0.027182006908860728,False,True,True,8.251757280008905,-1.0366340855686162
9,Acetone,10.0,Acetone,True,0.9989144859947163,0.9980367174741209,Ethanol,0.04496305271858752,False,True,True,8.097048067323499,-1.0588737390342131
9,Acetone,10.0,Acetone,True,0.9987711279413728,0.9977024965865496,Ethanol,0.054270333333535654,False,True,True,8.095612206418837,-1.1138439709022676
9,Acetone,10.0,Acetone,True,0.9994507309649305,0.9989812218010677,Ethanol,0.08335404874402229,False,True,True,7.860238249556755,-1.1217329296890928
9,Acetone,10.0,Acetone,True,0.999625532289488,0.9993255207951358,Ethanol,0.07346662313598434,False,True,True,7.9486928447858105,-1.1295933772366813
9,Acetone,10.0,Acetone,True,0.9997304890381464,0.9995185185036954,Ethanol,0.08973917139524996,False,True,True,7.876778355667437,-1.1709860969521795
9,Acetone,10.0,Acetone,True,0.9995475702982602,0.999179739452114,Ethanol,0.09076621295419228,False,True,True,7.893320494072123,-1.1901551764328293
9,Acetone,10.0,Acetone,True,0.9999084950810639,0.9998483094470442,Ethanol,0.16485558936589825,False,False,False,7.567760094611249,-1.3256889386182018
9,Acetone,10.0,Acetone,True,0.9997357536798193,0.9995833448244533,Ethanol,0.09453347851279321,False,True,True,7.879810407149971,-1.2019259172469579
9,Acetone,10.0,Acetone,True,0.9999634378455584,0.9999432293133461,Ethanol,0.24251113880115294,False,False,False,7.283263686793836,-1.441465520606225
9,Acetone,10.0,Acetone,True,0.9998348829249003,0.9997263900076879,Ethanol,0.1434281039139984,False,True,True,7.655558554108256,-1.2903028948797122
9,Acetone,10.0,Acetone,True,0.9999435326762399,0.9999130508843488,Ethanol,0.18598732773948062,False,False,False,7.486365722018895,-1.3597564920975225
9,Acetone,10.0,Acetone,True,0.9999101775747318,0.9998551614581889,Ethanol,0.21813321013317505,False,False,False,7.33482694967226,-1.3565458814498081
9,Acetone,10.0,Acetone,True,0.9999544068526242,0.9999292575365131,Ethanol,0.23203119209444886,False,False,False,7.308474153578513,-1.4088648137662778
9,Acetone,10.0,Acetone,True,0.9999608643874529,0.9999403146654194,Ethanol,0.23864627766228433,False,False,False,7.292239767012525,-1.4287569958320798
9,Acetone,10.0,Acetone,True,0.9999377195460798,0.9999047546898139,Ethanol,0.23284108334201495,False,False,False,7.291456980853783,-1.3867343984522642
9,Acetone,10.0,Acetone,True,0.9996723788797204,0.9993891974459742,Ethanol,0.30921149574116313,False,False,False,6.982710715338024,-1.337240666197755
9,Acetone,10.0,Acetone,True,0.9999530743979889,0.9999294700063691,Ethanol,0.2278393267605094,False,False,False,7.328106086489223,-1.4114753185507476
9,Acetone,10.0,Acetone,True,0.9999541063985182,0.9999302354011987,Ethanol,0.2405121031379478,False,False,False,7.285535158604215,-1.43073528977805
9,Acetone,10.0,Acetone,True,0.9999552866446901,0.999931321708748,Ethanol,0.23538077343306515,False,False,False,7.304281808061377,-1.4256914896328126
9,Acetone,10.0,Acetone,True,0.9999710502139093,0.9999559508603587,Ethanol,0.2371894044842798,False,False,False,7.299892067980083,-1.431316347668227
9,Acetone,10.0,Acetone,True,0.999944332069989,0.9999138991958525,Ethanol,0.23804671528514232,False,False,False,7.29811735380992,-1.434523054554296
9,Acetone,10.0,Acetone,True,0.9999605028340205,0.9999401692649673,Ethanol,0.2326766689451346,False,False,False,7.313010041500961,-1.4209456291747864
9,Acetone,10.0,Acetone,True,0.9999509230715485,0.9999256291292941,Ethanol,0.2432244219624497,False,False,False,7.266976025348776,-1.4181017699869223
9,Acetone,10.0,Acetone,True,0.9999377640233805,0.9999041235966926,Ethanol,0.21890755478399979,False,False,False,7.358415920005951,-1.3973938186433397
9,Acetone,10.0,Acetone,True,0.9999720456088479,0.9999569809232045,Ethanol,0.24188964612486907,False,False,False,7.286709964310834,-1.4429491018912832
9,Acetone,10.0,Acetone,True,0.999971792933748,0.9999562084434077,Ethanol,0.2295223814387362,False,False,False,7.332482836852013,-1.4306683900991843
9,Acetone,10.0,Acetone,True,0.9999596023884147,0.9999392358720137,Ethanol,0.21585258810127547,False,False,False,7.3807025935534245,-1.4106362081445287
9,Acetone,10.0,Acetone,True,0.9999605568658511,0.9999396476940223,Ethanol,0.2309937221391125,False,False,False,7.331544971658236,-1.4398367761756379
9,Acetone,10.0,Acetone,True,0.9999577709979712,0.9999352323522447,Ethanol,0.22815400349508802,False,False,False,7.326785277892538,-1.4115454652302486
9,Acetone,10.0,Acetone,True,0.9999627338377111,0.9999441423390575,Ethanol,0.24138735590913518,False,False,False,7.295233826412519,-1.4543462825735198
9,Acetone,10.0,Acetone,True,0.9999600056830267,0.9999396262364224,Ethanol,0.22021715052686813,False,False,False,7.365990648473486,-1.418360276864528
