batch_id,gas_name,concentration_ppm,predicted_gas,correct,max_probability,probability_margin,pca_nearest_class,pca_gap_ratio,probability_boundary,pca_boundary,boundary_union,pca_x,pca_y
4,Acetone,100.0,Ammonia,False,0.48650340533597874,0.015614338826025587,Acetone,0.03271493576189201,True,True,True,0.21738971962649026,0.22373735601681194
4,Acetone,100.0,Acetone,True,0.9974552981888221,0.9952652733048664,Acetone,0.5453451742339906,False,False,False,3.3548472003400405,-0.8743594555219124
4,Acetone,100.0,Acetone,True,0.9985621226029993,0.9973910720293462,Acetone,0.4688952715038177,False,False,False,3.8907447132990343,-0.966333933911862
4,Acetone,100.0,Acetone,True,0.9989941143642065,0.9981955644695457,Acetone,0.3998732996687794,False,False,False,4.320578750982165,-1.058261373776391
4,Acetone,100.0,Acetone,True,0.9990191807208721,0.9982425767503179,Acetone,0.4041627538984864,False,False,False,4.31958569313041,-1.0394120738601988
4,Acetone,100.0,Acetone,True,0.9991158216814201,0.9984227700758038,Acetone,0.3954157365610686,False,False,False,4.373668768385175,-1.052211177481734
4,Acetone,100.0,Acetone,True,0.9991514387898164,0.9984816735363878,Acetone,0.39906303357307293,False,False,False,4.361271614201414,-1.0417179614762484
4,Acetone,100.0,Acetone,True,0.9990475066962342,0.9982949774919716,Acetone,0.4130896880383621,False,False,False,4.21206652182221,-1.0520082055111994
4,Acetone,100.0,Ammonia,False,0.9819360802190433,0.9653160384110303,Acetone,0.1634059494584929,False,False,False,7.613664945315035,3.8814462929864937
4,Acetone,100.0,Ammonia,False,0.9959783015120356,0.9925505876920623,Acetone,0.13804459125462512,False,True,True,8.161305813046276,4.209790601781972
4,Acetone,100.0,Ammonia,False,0.7727426151264329,0.5475325451339269,Acetone,0.13899527928841832,False,True,True,8.776612899538527,4.103784573604086
4,Acetone,100.0,Ammonia,False,0.9957840494705383,0.992192970403617,Acetone,0.1412481045352253,False,True,True,7.919806909433734,4.1832850682089475
4,Acetone,100.0,Ammonia,False,0.9959204172971032,0.9924605773889636,Acetone,0.13947663639774407,False,True,True,7.931543920201248,4.210708599778198
